20.62000000
14.28000000
5.24000000
5.88000000
6.44000000
6.80000000
6.20000000
6.04000000
6.48000000
7.42000000
6.04000000
5.58000000
6.24000000
5.28000000
5.24000000
5.44000000
6.56000000
5.82000000
6.64000000
5.66000000
6.48000000
6.80000000
5.84000000
5.50000000
5.52000000
5.16000000
6.84000000
5.72000000
7.84000000
5.76000000
7.68000000
6.56000000
6.68000000
6.96000000
7.54000000
6.68000000
6.62000000
6.32000000
5.54000000
5.48000000
7.54000000
7.50000000
33.34000000
23.28000000
34.12000000
26.12000000
28.76000000
19.72000000
