;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
0;5.4059189680368975;29.07130173203455;55.04580390974998;32.57867124914146;51.166118208559595;35.83663563771473;51.946730181356514;21.65346812613279;15.653132791937852;32.52524477475545;47.109439830855464;43.69786634099057;37.961969502702466;29.65123731411911;48.190204437597714;39.77888686839543;34.919221862138194;40.88065144420796;52.801419066625854;32.37635750312193;15.847825659588736;35.069870072818624;22.931659447500337;50.2943918531293;47.094105835750256;20.846045925193074;40.451064284301516;44.944652623813916;34.29838006067442;39.65202105651498;37.93537343383603;25.59073954497103;37.73718359905337;35.838272813089326;21.722131622001697;19.765595483832076;17.05666207283842;37.04657055185046;39.193888184710104;45.31735279694662;32.66241715328947;37.941557808906076;39.439227459899485;48.12146782835771;33.154608266114934
1;5.051519170039176;27.618162938456976;50.593646049980514;27.89455625498315;51.934937828792705;34.08304189356058;46.9324588963999;20.631912893255883;14.623350923877545;32.15823718871269;43.34726441573132;38.984586744761565;35.85940134283762;28.023153322494714;44.68232449715431;32.82948376413666;32.66343190913164;39.27214809970628;49.08048604284534;31.5753293265993;14.792559551903556;31.17880076637646;21.605591695712974;46.106343078644734;42.11071988006842;17.50279011879839;38.36141280569562;43.676706426109;32.44235218206543;38.16503757470704;35.906035918429225;25.850490163762878;38.88610715251556;32.23463075110779;21.222724421335656;18.011788756789894;16.619323956220498;34.294277603479394;36.82745468027031;42.67654262648872;31.62233530975318;33.370203681909835;38.697688401145385;45.64916107431424;31.84061805731767
2;4.650351396557191;25.648279173341514;45.20457117268103;25.755005805947366;46.515503261438155;31.386934515048086;43.91420890472493;20.596838345170916;13.449523865185991;30.353791317692014;40.835681796929244;34.35344876315912;33.96776388024061;25.53420152387887;41.97379051623888;30.517462580517407;31.379289947937966;35.31681185133156;45.68519256585335;29.16065992092076;13.838912507463913;28.53771653036945;19.152093129826305;42.03762971185528;39.12776725273079;17.618290583445255;33.61271840642515;41.581080704222856;29.071590687872913;35.07552247711934;32.99550486170786;23.169236752635644;34.931013828779264;30.3562130970536;18.852287773992042;16.726177631294117;13.904002753322988;31.820661292521784;35.31869198659063;38.19438687479791;27.344091521658754;30.400048353119608;36.16373349763189;43.78301344737625;30.88376236080272
3;4.348572926594879;22.542899475823912;41.744598103163796;24.461204259349355;43.24303945206427;30.321110310078307;39.836156169991334;20.584704769843267;12.565713054315154;30.130798213266306;40.52340909334503;34.62882208621122;30.68257317265841;22.6245699845462;39.81820647528501;29.554690719519854;28.391757135149863;33.7886702445948;43.7012598185887;27.89501720899364;13.477406158808037;26.66599027138658;18.722289301858975;40.06362159901816;36.407808473819145;16.833828855184013;30.680982645936623;40.72748415842213;29.37755222529433;33.95794163557361;30.894002047145776;22.370503498931825;31.973174245018658;28.815190961905824;18.083574072237802;16.15097370818985;12.494517662450477;29.01527398493688;33.95348589092021;37.0913227788174;24.1455750462836;27.314239080647006;33.39067900094958;38.98762735972434;29.631093744710483
4;4.198293907323614;22.172893068230916;40.99917585767224;22.86209715022959;41.37800497250886;28.728215987124443;38.519741099156505;20.63290399613399;12.007242626923862;28.73750118008058;39.50914414128614;36.19739712143218;29.42246329837853;21.726075776673856;39.3982024814589;28.223277787549073;26.38026963001561;32.003190951817615;40.398269447041905;27.243183217751632;13.486527001937096;26.293287272548625;17.996017782844937;40.23761031389175;32.950161288069374;15.453713377662561;30.480399711407248;40.48107854740699;28.507646069190656;31.64581556505149;29.715242955166943;22.13235064037268;31.367275994897053;28.211971465806663;17.09484023496703;15.428797209301617;11.57383363341026;28.4647099649172;31.683095155965447;36.63087880349822;24.138894054079817;26.756673275274178;32.774930349141755;37.00614144646064;28.157773876291852
5;4.146179250433785;21.084745313950908;39.50329028686349;22.646887715156417;40.63903661737703;27.92575010684766;38.51668756807285;21.691251209600182;11.418220461886637;27.44680518859844;40.27753451974153;35.028191869023296;28.34949999319898;21.677197283315053;39.098103352940264;28.113639047497497;24.798371158217535;30.970370493809167;39.44685691213708;27.211455565977428;13.451962994165312;25.62805166049592;17.89855647067427;39.39779831695901;32.0763326495278;16.11888805606376;31.13669476066218;40.64689421972271;27.96921385871728;32.458330587360756;28.508497356550794;20.51563279458814;32.252681142869534;25.499986220463473;16.930101783040943;15.413750668599407;12.367749251997594;28.241322265846076;29.14022234627547;35.064952734744196;25.4550751216915;28.005812894828967;31.353007065834426;37.47704889513246;29.382089774411295
6;4.161052699290593;22.320946988534235;38.4250542246586;23.31891713276622;41.5419274409106;28.330987295740062;38.02744110893525;20.921789373269302;11.250818307792834;27.784280992428105;41.63134420750973;35.138451258591324;29.601436749668103;21.335932021256426;39.911290603881426;28.354792090054552;24.439464588555055;31.192999503226044;39.52399328615852;27.055222164970605;12.444031928888698;25.520959259549592;18.025981929302464;40.719636332270085;32.80611609568668;16.572100571113697;31.112382190372923;40.482525806616394;27.726435000406607;33.21543499401769;29.53844883577676;19.53282827787995;30.160639052949918;23.702661184420137;17.183770373513667;15.796379691077789;12.681829674949247;27.873339933338375;29.40596540316574;34.78896130687268;25.602493710289266;27.68055564376077;32.01992128428385;37.202824330635174;29.89403001284467
7;4.222992468423098;21.79901636299533;37.288938842473875;24.601926429190733;41.48625844806432;27.381948520733594;41.079864138407636;21.326306054308265;11.445336558736;27.287905398643996;41.708171973924465;34.964284004304616;31.056778344825954;21.48647339945097;40.16236513719528;30.39687916438808;25.409725003782675;31.484724903554373;40.75587793532572;25.775064620047672;12.162987859403387;25.47207444963971;17.735130000344824;42.16574721069256;34.195538825253884;16.220057535007427;30.846303376383304;38.54909102904861;28.184543740126156;33.06527526378192;29.15696786758939;20.731314833608078;29.531580304691254;24.73637330195254;17.47887805919143;17.05259803264552;13.57597071721329;28.469441603440547;28.8344547124422;35.738240299243486;27.037008511530413;27.972686029186118;31.342073585209395;39.053592334692055;30.47930267225607
8;3.981264190907767;20.35600582623723;34.878872408264584;22.66559557840611;40.34932925153392;26.58654760852138;36.728116767436674;22.187740310136693;11.69727759238178;27.123682868979028;40.27533435733103;32.00191682132314;29.137541346409467;19.904846881403675;35.55013500137847;27.88314106438833;24.967624169623377;29.231213715401495;37.43019375401238;22.64424352649336;10.894809648904518;25.147639376621672;16.28203897201147;39.95662034631786;32.76930665228753;14.162712209325038;30.05652980728439;35.29509412633943;27.496454203498256;28.745414851708713;27.09455430217109;19.137403169933968;28.725309957586916;23.51956327185788;17.51452463980824;15.621946869654069;12.830104216755958;26.745600829623623;27.421610955364066;35.529025906456376;26.44779426710331;25.854521595200914;29.882263100072304;36.141316677238464;28.01926954758227
9;3.8005204886671375;19.682867500992447;33.02610250103083;21.992405233555047;38.90118374631652;25.202361794500472;34.92073650687557;21.004741979615567;11.153559658397356;27.25114097474967;38.36977251262243;30.568470366612306;26.66121207677478;19.540582223445472;34.8993619425786;27.92775581545547;23.321483142956716;27.895231057334506;36.45316839234216;21.265444075530848;10.32114431569757;24.713041451221983;14.40523391503421;39.242127466737024;33.67540202610241;13.915066455458522;27.422054142357798;33.33543446056487;28.305456454425578;27.324258103594833;25.593076090508006;17.541176174547417;27.75174717327496;22.25524115269719;17.06426055173744;14.298398676621114;12.970749489933795;25.533592914971088;26.016707898981156;34.54029911748033;24.877796406661627;24.985308336382083;27.720681820978832;34.29510746675082;26.499714251595186
