bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv584_f0_c12,A,10587,0.433,48,3.8873258215598967,7.863125898852312,-1.5631161971305936
mv_f0_lv36_f0_n39,A,4550,0.433,48,3.8872843278499034,8.279729021933695,-1.795818064656335
mv_f0_lv455_f1_n11,A,9140,0.433,48,3.887246238770621,7.882655163700425,-1.802386056315162
mv_f0_lv386_f1_n3,A,8178,0.433,48,3.8872250469627865,7.818555160678675,-1.674380602187113
mv_f0_lv386_f1_c3,A,8179,0.433,48,3.8871610377123234,7.818749838004063,-1.6748252345097556
mv_f0_lv36_f0_n31,A,4534,0.433,48,3.887155609519999,8.150013076982242,-1.7725467776961807
mv_f0_lv386_f1_n2,A,8176,0.433,48,3.8869745923463968,7.818585532268211,-1.6748774630808005
mv_f0_lv438_f0_n18,A,8698,0.433,48,3.886933156622192,8.369900781189973,-1.6320660135713048
mv_f0_lv36_f0_c31,A,4535,0.433,48,3.8868759465199605,8.152910294778046,-1.7710701883559377
mv_f0_lv438_f0_c18,A,8699,0.433,48,3.8867920662344697,8.369666966334398,-1.632022614799664
mv_f0_lv455_f1_n12,A,9142,0.433,48,3.886637499674681,7.901759598884085,-1.8038995936981168
mv_f0_lv386_f1_n1,A,8174,0.433,48,3.8866139791956082,7.818317943209244,-1.675418609823544
mv_f0_lv386_f1_n0,A,8172,0.433,48,3.886307636035894,7.818184641335966,-1.6759942674754473
mv_f0_lv386_f1_c1,A,8175,0.433,48,3.8860842877905246,7.817372483841035,-1.6752333641198704
mv_f0_lv48_f0_n20,A,4648,0.433,48,3.8859495996363633,8.800974895122936,-1.6378255665657788
mv_f0_lv386_f1_c0,A,8173,0.433,48,3.8858710362948763,7.818225048086767,-1.676579804355766
mv_f0_lv455_f1_n13,A,9144,0.433,48,3.8857483612129986,7.898588599056772,-1.8041322318413096
mv_f0_lv36_f0_n30,A,4532,0.433,48,3.885728438840225,8.118852689152984,-1.7680921524411701
mv_f0_lv48_f0_c21,A,4651,0.433,48,3.88569697556632,8.842598506611845,-1.6318788903006236
mv_f0_lv455_f1_c16,A,9151,0.433,48,3.8855300418545284,7.904747272559535,-1.804984294076425
