bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_n286,1172,48,13.002692032543917,24.85561771132105,13.002692032543917,0.1101519785444186,0.19054174022841708
mv_f0_n881,3373,48,13.002692032543223,24.855617711320306,13.002692032543223,0.1101519785444132,0.19054174022841253
mv_f0_n2091,1171,48,13.00178029284717,24.85351912996755,13.00178029284717,0.11014593801676358,0.19052969957931265
mv_f0_n3305,1177,48,13.001151607720113,24.85207800475773,13.001151607720113,0.1101417645876589,0.1905214247860907
mv_f0_n3446,3508,48,13.001151607719427,24.852078004756983,13.001151607719427,0.11014176458765353,0.19052142478608614
mv_f0_n3307,2797,48,13.0010809308207,24.85124670447706,13.0010809308207,0.1101413374194271,0.19051637784736208
mv_f0_n3224,3473,48,13.00108093082001,24.8512467044763,13.00108093082001,0.11014133741942171,0.19051637784735742
mv_f0_n3334,1307,48,13.000046968340419,24.849295702315178,13.000046968340419,0.1101343538667855,0.19050527479170143
mv_f0_n1270,42,48,13.000032938567562,24.849262805863187,13.000032938567562,0.11013425435054343,0.1905050727895482
mv_f0_n25,199,48,12.957782089557462,24.745942502263553,12.957782089557462,0.10984513211758544,0.18989166218006315
mv_f0_n3431,3513,48,12.957782089556767,24.74594250226278,12.957782089556767,0.10984513211758001,0.18989166218005837
mv_f0_n3381,2866,48,12.954390759753664,24.72707837943173,12.954390759753664,0.10982479723351583,0.18978400921398653
mv_f0_n2860,3570,48,12.954390759752975,24.727078379430957,12.954390759752975,0.10982479723351045,0.18978400921398175
mv_f0_n1322,275,48,12.953733933978626,24.73676497399109,12.953733933978626,0.1098190036090944,0.1898426099070929
mv_f0_n1395,3278,48,12.953733933977935,24.736764973990315,12.953733933977935,0.10981900360908896,0.18984260990708812
mv_f0_n126,198,48,12.953650468878223,24.736550782245942,12.953650468878223,0.1098184750878426,0.1898414023790782
mv_f0_n1240,1378,48,12.953649109429326,24.736547541982322,12.953649109429326,0.10981846554540775,0.18984138244306026
mv_f0_n4141,274,48,12.953647896316342,24.73654464932846,12.953647896316342,0.10981845703080854,0.1898413646457422
mv_f0_n3730,2887,48,12.953127604309197,24.7352972899879,12.953127604309197,0.10981514739185567,0.18983461153265857
mv_f0_n2195,2864,48,12.952798259266713,24.723603637910017,12.952798259266713,0.1098144245592144,0.18976446200403063
mv_f0_n2387,978,48,12.95044177132727,24.717684419834907,12.95044177132727,0.10979923329446033,0.1897306732350983
mv_f0_n3047,2933,48,12.950441771326581,24.71768441983413,12.950441771326581,0.10979923329445491,0.18973067323509352
mv_f0_n1007,977,48,12.950301721088408,24.717479283013386,12.950301721088408,0.10979831789026155,0.18972961211502049
mv_f0_n697,2665,48,12.950206174928462,24.717853695501947,12.950206174928462,0.10979766911396709,0.18973206008506882
mv_f0_n2856,3426,48,12.950206174927773,24.71785369550116,12.950206174927773,0.10979766911396167,0.18973206008506394
mv_f0_n2484,2664,48,12.949906046487504,24.717235813957707,12.949906046487504,0.10979567246072308,0.1897286387373096
mv_f0_n1014,992,48,12.949712758287552,24.71662436731866,12.949712758287552,0.1097944299356393,0.1897251501463052
mv_f0_n3052,2615,48,12.949668647051224,24.71674361438568,12.949668647051224,0.10979408316279637,0.18972589696131603
mv_f0_n3922,3128,48,12.949668647050535,24.716743614384924,12.949668647050535,0.109794083162791,0.18972589696131137
mv_f0_n2388,2594,48,12.94964829407464,24.716705160554863,12.94964829407464,0.10979395641780176,0.18972569812960727
mv_f0_n3048,2593,48,12.94964824680882,24.716705076842896,12.94964824680882,0.10979395607148022,0.1897256976143804
mv_f0_n3438,2883,48,12.949596755604668,24.71647082607609,12.949596755604668,0.10979367212161971,0.18972437090865746
mv_f0_n2600,3182,48,12.949596755603979,24.716470826075316,12.949596755603979,0.10979367212161432,0.18972437090865268
mv_f0_n971,998,48,12.949579251774063,24.716428733304255,12.949579251774063,0.10979355089030908,0.1897241268373634
mv_f0_n3451,997,48,12.949578405483743,24.716427493708956,12.949578405483743,0.10979354530381273,0.18972412033045072
mv_f0_n3411,2837,48,12.949370191097515,24.716095831741377,12.949370191097515,0.10979215710288003,0.18972233582657072
mv_f0_n3348,2788,48,12.946688846180583,24.719852045562178,12.946688846180583,0.10977457507105719,0.18975427747747575
mv_f0_n3835,3248,48,12.94668884617989,24.719852045561407,12.94668884617989,0.10977457507105177,0.18975427747747098
mv_f0_n1185,41,48,12.946023728589699,24.7189452242278,12.946023728589699,0.10977053840181701,0.18974910203362472
mv_f0_n3745,2902,48,12.942483300209295,24.710341581368493,12.942483300209295,0.10974653380441397,0.1896986817118046
mv_f0_n3717,995,48,12.942032330905343,24.709260549137607,12.942032330905343,0.10974364503342754,0.18969279319766197
mv_f0_n3685,994,48,12.941991927356087,24.709161090450454,12.941991927356087,0.10974338703122431,0.18969224941528806
mv_f0_n3354,237,48,12.941990224500133,24.70915682913984,12.941990224500133,0.10974337523121597,0.18969222318298418
mv_f0_n888,236,48,12.939822530292538,24.703862248404914,12.939822530292538,0.10972888275778725,0.1896615758907968
mv_f0_n3733,2931,48,12.939822530291849,24.703862248404175,12.939822530291849,0.10972888275778188,0.18966157589079224
mv_f0_n1207,1289,48,12.936030867735445,24.69484915933118,12.936030867735445,0.10970345741367697,0.18960946358016606
mv_f0_n3379,1207,48,12.931924173802306,24.68494802251803,12.931924173802306,0.1096759271238042,0.1895520637393342
mv_f0_n934,732,48,12.931162447679464,24.68321470618293,12.931162447679464,0.10967082441968679,0.18954210760687107
mv_f0_n3633,3130,48,12.931162447678778,24.683214706182174,12.931162447678778,0.10967082441968141,0.1895421076068664
mv_f0_n1218,270,48,12.862506197796678,24.52902084021873,12.862506197796678,0.10920973627256582,0.1886568505729882
mv_f0_n3144,2832,48,12.838909371312832,24.554083417284566,12.838909371312832,0.10906976818794711,0.18886944851099963
mv_f0_n2380,3100,48,12.838909371312143,24.554083417283795,12.838909371312143,0.10906976818794169,0.18886944851099485
mv_f0_n1915,2829,48,12.838886909675205,24.553992366615372,12.838886909675205,0.10906962371499924,0.1888689333266994
mv_f0_n3176,2807,48,12.83875266204089,24.55344582566487,12.83875266204089,0.10906873899504126,0.18886580256341767
mv_f0_n3498,3534,48,12.838752662040198,24.553445825664117,12.838752662040198,0.10906873899503583,0.188865802563413
mv_f0_n764,1383,48,12.837862775667455,24.54232002058991,12.837862775667455,0.1090633495051569,0.18879991308878963
mv_f0_n2730,3385,48,12.83786277566677,24.542320020589173,12.83786277566677,0.10906334950515155,0.18879991308878508
mv_f0_n3148,1382,48,12.834486164905307,24.535267339418503,12.834486164905307,0.10904066562829628,0.18875922451723492
mv_f0_n3175,1421,48,12.83422157137427,24.534712452464777,12.83422157137427,0.10903888568001303,0.1887560158313405
mv_f0_n411,1349,48,12.834115734692972,24.534488802467443,12.834115734692972,0.10903816390663472,0.18875470321847432
mv_f0_n130,3537,48,12.834115734692283,24.53448880246669,12.834115734692283,0.1090381639066293,0.18875470321846965
mv_f0_n691,2524,48,12.831549490213343,24.5299327285418,12.831549490213343,0.10902045740221533,0.18872915101969712
mv_f0_n426,1348,48,12.831547658361453,24.52992662550485,12.831547658361453,0.1090204445656085,0.1887291133133122
mv_f0_n3353,882,48,12.830108797974402,24.514188670230485,12.830108797974402,0.10901242602397765,0.1886499243821893
mv_f0_n3051,3518,48,12.830108797973713,24.51418867022975,12.830108797973713,0.10901242602397225,0.18864992438218475
mv_f0_n959,2741,48,12.82895517104017,24.509098604253513,12.82895517104017,0.10900362427821024,0.18861588771577564
mv_f0_n600,3149,48,12.82895517103948,24.509098604252756,12.82895517103948,0.10900362427820483,0.18861588771577098
mv_f0_n822,2740,48,12.828692509726999,24.50869491755217,12.828692509726999,0.10900185601371437,0.18861361849772285
mv_f0_n396,881,48,12.827448213033847,24.508437903138063,12.827448213033847,0.10899385595883804,0.18861460022361964
mv_f0_n2152,3024,48,12.82744821303316,24.50843790313731,12.82744821303316,0.10899385595883265,0.18861460022361498
mv_f0_n1559,98,48,12.827386593536446,24.508293884119215,12.827386593536446,0.1089934511617236,0.18861374590056057
mv_f0_n4084,97,48,12.82459262550089,24.502458682240068,12.82459262550089,0.10897398257176939,0.18857829003521265
mv_f0_n1035,1813,48,12.817052290477166,24.496201172849872,12.817052290477166,0.10892115900966154,0.18853968799154897
mv_f0_n52,3485,48,12.817052290476477,24.4962011728491,12.817052290476477,0.10892115900965611,0.1885396879915442
mv_f0_n2506,2749,48,12.816923631228974,24.488677176740246,12.816923631228974,0.10892120252325355,0.18849699895902883
mv_f0_n814,2750,48,12.81087616415048,24.47780982055401,12.81087616415048,0.1088795732282389,0.18843288210254416
mv_f0_n765,1374,48,12.804738328331274,24.466780248293716,12.804738328331274,0.10883731371635356,0.18836779458456
mv_f0_n955,1373,48,12.804707523928931,24.466729975275687,12.804707523928931,0.10883708721432463,0.18836748361956057
mv_f0_n3206,1447,48,12.80468621612411,24.466801886437054,12.80468621612411,0.10883699123960322,0.188367784752831
mv_f0_n477,1338,48,12.804126056636568,24.465445305183145,12.804126056636568,0.10883315978512902,0.18835996388561727
mv_f0_n1806,2556,48,12.773950240292478,24.328415688824858,12.773950240292478,0.10861405507814297,0.18750035237577112
mv_f0_n2465,3265,48,12.773950240291787,24.328415688824066,12.773950240291787,0.10861405507813755,0.18750035237576623
mv_f0_n899,269,48,12.771805812154824,24.32550990504105,12.771805812154824,0.108598935790581,0.18748414410631076
mv_f0_n1198,637,48,12.766683523756242,24.313855846994542,12.766683523756242,0.10856444563470262,0.18741668012165114
mv_f0_n2325,681,48,12.764983466104828,24.310201132793186,12.764983466104828,0.10855290810004357,0.18739558370444231
mv_f0_n2494,3134,48,12.764983466104136,24.310201132792436,12.764983466104136,0.10855290810003815,0.18739558370443765
mv_f0_n3440,1729,48,12.76480012133394,24.390531910512056,12.76480012133394,0.10856147060887851,0.18793763777382644
mv_f0_n4040,3257,48,12.764800121333247,24.39053191051132,12.764800121333247,0.10856147060887307,0.1879376377738219
mv_f0_n1513,558,48,12.764643436319746,24.30931730119726,12.764643436319746,0.1085506337357484,0.18739040693978803
mv_f0_n864,457,48,12.764618565866423,24.30925423788556,12.764618565866423,0.10855045817495527,0.18739001587572834
mv_f0_n1872,456,48,12.763294849913613,24.306210948500393,12.763294849913613,0.10854140894995383,0.18737213497803618
mv_f0_n513,1555,48,12.763291661452906,24.30620380851465,12.763291661452906,0.10854138622160965,0.18737209069959904
mv_f0_n2169,1675,48,12.756681911226247,24.36739063779671,12.756681911226247,0.10850672098266591,0.18779900738740984
mv_f0_n2179,1674,48,12.756109276259984,24.365750105520206,12.756109276259984,0.10850286004003092,0.18778917213765656
mv_f0_n3490,2870,48,12.743348452316736,24.329181793705004,12.743348452316736,0.1084166778128093,0.18756967508772782
mv_f0_n4133,3430,48,12.74334845231605,24.329181793704237,12.74334845231605,0.10841667781280391,0.18756967508772304
mv_f0_n515,1337,48,12.742934884567775,24.328202171862433,12.742934884567775,0.10841388936237284,0.1875639589401652
mv_f0_n3234,1473,48,12.738778826712144,24.318236072305947,12.738778826712144,0.1083855386892138,0.18750549735845545
mv_f0_n3222,1462,48,12.735024867945848,24.309234669416828,12.735024867945848,0.10835991125768342,0.18745265667623034
mv_f0_n460,1434,48,12.728894777800901,24.294670610222717,12.728894777800901,0.1083180445084387,0.1873672730138649
mv_f0_n2849,3612,48,12.728894777800212,24.294670610221935,12.728894777800212,0.1083180445084333,0.18736727301386003
mv_f0_n644,1554,48,12.672701981220902,24.103907143073897,12.672701981220902,0.10792677110322348,0.18619748962526173
mv_f0_n3521,3067,48,12.672701981220213,24.103907143073144,12.672701981220213,0.10792677110321806,0.18619748962525706
mv_f0_n3310,1576,48,12.66805981495593,24.093364155086917,12.66805981495593,0.10789507836310512,0.18613564118848946
mv_f0_n401,1575,48,12.662200179373839,24.080056883800665,12.662200179373839,0.10785504979240212,0.18605752858148217
mv_f0_n378,2672,48,12.662196700603237,24.080049114925025,12.662196700603237,0.10785502490242542,0.18605748020370028
mv_f0_n3550,2671,48,12.655645105430239,24.0652622057721,12.655645105430239,0.10781033574024808,0.18597089521459975
mv_f0_n3190,1431,48,12.613128898061438,24.02191126725251,12.613128898061438,0.1075267566637745,0.1857649182272859
mv_f0_n333,691,48,12.558100550382607,23.90980290941369,12.558100550382607,0.10714794304681785,0.18511613815096317
mv_f0_n3433,3314,48,12.558100550381917,23.909802909412925,12.558100550381917,0.1071479430468124,0.1851161381509584
mv_f0_n1661,1221,48,12.550531506875103,23.87512588868912,12.550531506875103,0.10709764009447288,0.1848989802481732
mv_f0_n1486,3347,48,12.550531506874421,23.87512588868839,12.550531506874421,0.1070976400944675,0.18489898024816864
mv_f0_n4037,663,48,12.549598685241454,23.872591469163552,12.549598685241454,0.10709117640193282,0.18488419186981464
mv_f0_n3934,3307,48,12.549598685240767,23.872591469162774,12.549598685240767,0.1070911764019274,0.18488419186980976
mv_f0_n1666,1220,48,12.549352533364447,23.871824281717604,12.549352533364447,0.10708952071200228,0.18487951265850544
mv_f0_n4032,662,48,12.549350879173268,23.87181983628615,12.549350879173268,0.10708950873670299,0.18487948486491979
mv_f0_n3159,1397,48,12.544468391442406,23.859318233773617,12.544468391442406,0.10705610346326473,0.184804922953551
mv_f0_n545,1396,48,12.538637257110915,23.8443888050132,12.538637257110915,0.10701617680625088,0.18471581658675507
mv_f0_n253,341,48,12.538634810408974,23.84438295240182,12.538634810408974,0.10701615915399047,0.18471577997746869
mv_f0_n3034,338,48,12.493467084052005,23.73033467772804,12.493467084052005,0.10670650059799736,0.18403564561409935
mv_f0_n3577,2237,48,12.485375031475476,23.684934346567196,12.485375031475476,0.10664909319475992,0.1837454405902731
mv_f0_n300,337,48,12.413669926402013,23.529040790534417,12.413669926402013,0.1061582856057381,0.1828315364011286
mv_f0_n913,3601,48,12.413669926401326,23.529040790533642,12.413669926401326,0.1061582856057327,0.1828315364011237
mv_f0_n3044,357,48,12.408830413852684,23.51687170588711,12.408830413852684,0.10612495484431317,0.18275852004912185
mv_f0_n753,2173,48,12.40219282514156,23.499413747965768,12.40219282514156,0.10607936227622085,0.18265357367815926
mv_f0_n665,3093,48,12.40219282514087,23.499413747965004,12.40219282514087,0.10607936227621544,0.1826535736781545
mv_f0_n347,356,48,12.395796953076598,23.484365338109633,12.395796953076598,0.10603512307069778,0.18256359661355936
mv_f0_n322,2601,48,12.39579442394374,23.484359369303796,12.39579442394374,0.10603510472178113,0.18256355903753285
mv_f0_n702,2172,48,12.395768911467044,23.484295983442937,12.395768911467044,0.10603492882053427,0.18256317903981745
mv_f0_n3616,2721,48,12.171749852598973,22.953971735101774,12.171749852598973,0.10448932854329875,0.17939359770220176
mv_f0_n1082,174,48,12.013891425960997,22.57012042710731,12.013891425960997,0.10341244826240241,0.1770829617072559
mv_f0_n3141,3341,48,12.013891425960315,22.57012042710655,12.013891425960315,0.10341244826239694,0.17708296170725102
mv_f0_n2748,173,48,12.011772438006465,22.565812108503987,12.011772438006465,0.10339773618222871,0.1770567922078038
mv_f0_n2248,144,48,12.0115947812214,22.56544364997494,12.0115947812214,0.10339650959151751,0.1770545550359638
mv_f0_n2389,3561,48,12.011594781220717,22.56544364997423,12.011594781220717,0.10339650959151207,0.17705455503595924
mv_f0_n3515,143,48,12.009023672860605,22.559842492101534,12.009023672860605,0.10337795411397781,0.1770204247455025
mv_f0_n3037,2912,48,12.00902367285992,22.559842492100806,12.00902367285992,0.10337795411397237,0.17702042474549784
mv_f0_n2785,238,48,12.008918060848506,22.559606396358895,12.008918060848506,0.10337717178987317,0.1770189461458741
mv_f0_n2798,263,48,12.008341340485424,22.558317141878863,12.008341340485424,0.10337289302955509,0.17701086041430303
mv_f0_n2760,205,48,12.006910510033755,22.555174328287457,12.006910510033755,0.10336243657814892,0.17699146066917326
mv_f0_n2140,2850,48,12.0054090368657,22.552974246070555,12.0054090368657,0.10335109557858391,0.17697760672403873
mv_f0_n2874,3387,48,12.005409036865013,22.552974246069823,12.005409036865013,0.10335109557857843,0.17697760672403406
mv_f0_n3309,2846,48,12.005069597157712,22.551683131937722,12.005069597157712,0.10334880505993449,0.1769697861896491
mv_f0_n2224,120,48,12.00473016705231,22.55039206198729,12.00473016705231,0.10334650673772987,0.1769619523246454
mv_f0_n3266,2782,48,11.990852592287963,22.517734663297233,11.990852592287963,0.10324668142308709,0.17676255724082013
mv_f0_n2182,3038,48,11.990852592287283,22.517734663296473,11.990852592287283,0.10324668142308163,0.17676255724081524
mv_f0_n2104,2781,48,11.990652951730931,22.517323748775613,11.990652951730931,0.10324519332585229,0.17675992814423847
mv_f0_n3268,119,48,11.990528186238919,22.517063477251142,11.990528186238919,0.10324425104639674,0.17675823875289776
mv_f0_n2461,3562,48,11.990528186238231,22.517063477250378,11.990528186238231,0.10324425104639127,0.17675823875289287
mv_f0_n3603,1411,48,11.967248350740084,22.471307402208012,11.967248350740084,0.1030682349064802,0.1764792853490721
mv_f0_n4153,2510,48,11.964342179384213,22.456899351475936,11.964342179384213,0.10305341403756885,0.1763874287763446
mv_f0_n2279,3099,48,11.96434217938353,22.456899351475176,11.96434217938353,0.1030534140375634,0.17638742877633973
mv_f0_n312,126,48,11.963882189359452,22.457472436056257,11.963882189359452,0.10305089960354279,0.17639362996323937
mv_f0_n3200,2403,48,11.963881257531304,22.45747042305266,11.963881257531304,0.10305089257973665,0.17639361705160295
mv_f0_n3414,2488,48,11.961699938814668,22.45253283655668,11.961699938814668,0.10303495107589883,0.1763631636570877
mv_f0_n3229,2402,48,11.961677226368678,22.452494658744044,11.961677226368678,0.10303477852668681,0.17636291875868892
mv_f0_n3595,1410,48,11.956125932213348,22.44482998229342,11.956125932213348,0.10299052221223108,0.17631805976425874
