Bus,X,Y
mv_f0_n668,3246.59523,647.231045
mv_f0_n669,3849.901176,3285.849296
mv_f0_n670,3126.078562,2900.044708
mv_f0_n671,4960.77547,2921.969738
mv_f0_n672,4323.546918,4313.787299
mv_f0_n673,1648.418625,4826.606388
mv_f0_n674,4970.902668,2896.271642
mv_f0_n675,3385.470243,784.111296
mv_f0_n676,3270.219912,4886.4147
mv_f0_n677,3470.266753,5089.707874
mv_f0_n678,5826.990993,3488.490688
mv_f0_n679,3243.230317,632.142641
mv_f0_n680,2423.544433,1963.232882
mv_f0_n681,5962.730527,3226.428956
mv_f0_n682,3966.041817,2882.335712
mv_f0_n683,5111.893652,3129.321924
mv_f0_n684,3429.485656,5909.469676
mv_f0_n685,3783.575922,6162.141322
mv_f0_n686,3955.738633,2826.330362
mv_f0_n687,1953.115572,4033.829659
mv_f0_n688,3451.58053,5862.760803
mv_f0_n689,3185.32879,3584.550104
mv_f0_n690,3303.33445,4915.262503
mv_f0_n691,7412.177615,3421.312762
mv_f0_n692,3244.754613,639.08939
mv_f0_n693,7390.172455,4089.992049
mv_f0_n694,3607.275322,3581.288486
mv_f0_n695,2031.713545,4780.693354
mv_f0_n696,3788.805321,6134.400653
mv_f0_n697,8452.515982,3915.043476
mv_f0_n698,5598.593626,2978.113805
mv_f0_n699,3282.932302,4894.859212
mv_f0_n700,4350.57804,4929.452453
mv_f0_n701,1160.22329,4860.300954
mv_f0_n702,7648.617636,4147.039663
mv_f0_n703,2428.971784,1992.838806
mv_f0_n704,3375.557955,782.160868
mv_f0_n705,3812.05615,6069.877822
mv_f0_n706,3206.29463,2171.380916
mv_f0_n707,3238.938463,2672.680839
mv_f0_n708,4259.024504,3876.681519
mv_f0_n709,7082.844844,3725.78484
mv_f0_n710,2613.89426,1096.640981
mv_f0_n711,3693.841596,6139.220937
mv_f0_n712,3413.011441,4815.424346
mv_f0_n713,3297.102276,4904.937366
mv_f0_n714,3209.345908,3356.947351
mv_f0_n715,2375.447292,4015.490981
mv_f0_n716,3447.839217,450.423445
mv_f0_n717,2183.105067,4399.476481
mv_f0_n718,6879.434768,2750.636574
mv_f0_n719,1879.076524,4480.011988
mv_f0_n720,3674.015257,6081.937014
mv_f0_n721,5462.506766,2859.288662
mv_f0_n722,2364.922509,2502.375774
mv_f0_n723,3945.418351,6153.849874
mv_f0_n724,3674.236435,6081.895067
mv_f0_n725,4563.32286,4952.692877
mv_f0_n726,2329.830881,2460.778275
mv_f0_n727,5204.496471,2579.765468
mv_f0_n728,3188.824888,4002.485808
mv_f0_n729,5977.270214,2898.47489
mv_f0_n730,2438.570466,2140.890886
mv_f0_n731,3356.121755,1589.514532
mv_f0_n732,5213.61583,2661.238055
mv_f0_n733,5211.951171,2662.059169
mv_f0_n734,3356.116187,4366.303986
mv_f0_n735,4502.997577,4872.037766
mv_f0_n736,4519.291804,4898.509036
mv_f0_n737,3310.552972,740.702254
mv_f0_n738,4531.157761,4320.528453
mv_f0_n739,2505.612171,3558.455704
mv_f0_n740,3105.45378,1488.620102
mv_f0_n741,3790.818986,6116.17647
mv_f0_n742,3269.55078,786.243437
mv_f0_n743,2435.798124,2511.939234
mv_f0_n744,3076.771571,5748.067935
mv_f0_n745,3206.3844,2191.414625
mv_f0_n746,2424.408103,3855.640934
mv_f0_n747,2031.71847,4780.691411
mv_f0_n748,3783.575922,6164.006415
mv_f0_n749,3143.354437,3849.953057
mv_f0_n750,3226.402171,1502.538548
mv_f0_n751,3483.781923,5001.504424
mv_f0_n752,4448.237322,4939.088719
mv_f0_n753,7781.365328,4209.240307
mv_f0_n754,5983.883322,2873.64519
mv_f0_n755,5209.355458,2659.502866
mv_f0_n756,3792.168891,6108.380914
mv_f0_n757,6212.392482,1955.354728
mv_f0_n758,2619.267688,2503.500229
mv_f0_n759,3269.522573,767.47136
mv_f0_n760,3250.398246,780.542125
mv_f0_n761,3213.299809,2909.717495
mv_f0_n762,2489.703439,3855.539226
mv_f0_n763,4433.188986,3175.601617
mv_f0_n764,7297.810179,3259.250332
mv_f0_n765,7418.324945,3569.921491
mv_f0_n766,4029.43833,3279.381611
mv_f0_n767,7022.998855,3698.410838
mv_f0_n768,3799.391891,6092.881305
mv_f0_n769,2321.677639,4014.888993
mv_f0_n770,4862.275156,2792.753375
mv_f0_n771,2478.723987,2517.731404
mv_f0_n772,3962.609521,3866.362213
mv_f0_n773,1069.608867,4718.980448
mv_f0_n774,3246.304065,3173.313593
mv_f0_n775,2455.746721,3855.592671
mv_f0_n776,3910.558031,3996.70287
mv_f0_n777,5406.66141,6284.437174
mv_f0_n778,1797.435612,1866.85166
mv_f0_n779,3155.193222,5588.42843
mv_f0_n780,3111.486267,5586.599639
mv_f0_n781,5213.620531,2661.235788
mv_f0_n782,3194.934607,1522.646271
mv_f0_n783,3590.542067,6176.521334
mv_f0_n784,3060.776651,3854.487488
mv_f0_n785,924.042533,4523.436909
mv_f0_n786,3796.960942,6098.098371
mv_f0_n787,675.408594,4365.993841
mv_f0_n788,2551.697662,2510.341869
mv_f0_n789,2265.243994,4422.937974
mv_f0_n790,7051.525506,4038.717315
mv_f0_n791,3693.841596,6137.355844
mv_f0_n792,3404.670012,4816.27947
mv_f0_n793,4505.727609,4945.530815
mv_f0_n794,7018.797359,4059.124817
mv_f0_n795,1900.689333,3986.725121
mv_f0_n796,4926.160366,2807.611964
mv_f0_n797,3795.53067,6101.16791
mv_f0_n798,2430.140835,4027.397449
mv_f0_n799,3782.117359,3282.035735
mv_f0_n800,2382.291512,4456.886559
mv_f0_n801,5211.471204,2661.613792
mv_f0_n802,1857.871289,1866.498274
mv_f0_n803,3062.313007,3825.169538
mv_f0_n804,5610.714565,2956.383776
mv_f0_n805,3349.513293,776.108274
mv_f0_n806,3202.804577,1675.082328
mv_f0_n807,6005.620796,3627.990559
mv_f0_n808,3673.802137,6059.397208
mv_f0_n809,2364.928106,2502.376583
mv_f0_n810,4655.394335,5699.06997
mv_f0_n811,3597.334826,5998.394313
mv_f0_n812,3314.540677,934.171469
mv_f0_n813,2105.576161,1871.610968
mv_f0_n814,7399.665361,3609.807358
mv_f0_n815,3320.430561,931.056097
mv_f0_n816,3358.742793,778.279123
mv_f0_n817,5956.752692,3547.938326
mv_f0_n818,2714.649094,5779.746757
mv_f0_n819,6001.61597,3574.635241
mv_f0_n820,2333.471287,3857.132218
mv_f0_n821,2678.527627,5737.236688
mv_f0_n822,7351.593292,3754.165247
mv_f0_n823,3715.733145,3145.903394
mv_f0_n824,5097.709771,4401.238952
mv_f0_n825,2994.150299,1670.425134
mv_f0_n826,3205.201945,1793.182889
mv_f0_n827,5202.139174,2652.178762
mv_f0_n828,3207.175314,2168.130149
mv_f0_n829,1979.266486,1892.051096
mv_f0_n830,3310.547376,740.702254
mv_f0_n831,3233.386083,1497.140092
mv_f0_n832,3381.361203,4876.469835
mv_f0_n833,7023.187797,3698.497484
mv_f0_n834,3586.23986,5431.292591
mv_f0_n835,3651.713839,6041.564471
mv_f0_n836,5219.261949,2662.232859
mv_f0_n837,2012.769429,1890.017747
mv_f0_n838,3295.902808,725.02579
mv_f0_n839,7023.192498,3698.499589
mv_f0_n840,5029.200212,4876.447161
mv_f0_n841,5277.45761,2701.337217
mv_f0_n842,3448.67163,4937.015927
mv_f0_n843,4769.306514,3112.455487
mv_f0_n844,4621.533208,6109.364234
mv_f0_n845,3664.870825,3084.970788
mv_f0_n846,4711.129857,2872.960112
mv_f0_n847,4660.337635,6111.375305
mv_f0_n848,3261.674211,4862.618839
mv_f0_n849,3625.320844,6020.768277
mv_f0_n850,2777.544174,3855.090934
mv_f0_n851,6119.825006,2872.65175
mv_f0_n852,3305.251628,735.11431
mv_f0_n853,4698.138308,3011.772976
mv_f0_n854,5067.338053,2736.276645
mv_f0_n855,3207.180911,2168.130149
mv_f0_n856,3137.8618,1707.731134
mv_f0_n857,4633.817709,2800.514921
mv_f0_n858,3219.890362,3267.446146
mv_f0_n859,3867.230778,3449.455573
mv_f0_n860,3300.87619,730.392989
mv_f0_n861,6864.654623,2736.72867
mv_f0_n862,5486.110405,2654.462169
mv_f0_n863,1939.107817,3720.199171
mv_f0_n864,8166.709199,4079.1812
mv_f0_n865,3702.085671,4221.836129
mv_f0_n866,4665.455634,3109.650023
mv_f0_n867,3669.612702,6081.483289
mv_f0_n868,5364.895195,2681.694468
mv_f0_n869,1849.575389,3770.054675
mv_f0_n870,5030.941209,5864.242524
mv_f0_n871,3429.418497,5909.625963
mv_f0_n872,3735.270503,4290.756695
mv_f0_n873,5015.355066,5846.604296
mv_f0_n874,3456.401824,441.518333
mv_f0_n875,5211.467846,2661.610553
mv_f0_n876,3572.77506,3783.345058
mv_f0_n877,3367.318385,489.406087
mv_f0_n878,5566.270562,2636.40285
mv_f0_n879,5661.109595,2929.125085
mv_f0_n880,5421.974914,2668.870361
mv_f0_n881,8439.637037,3523.473594
mv_f0_n882,3735.019103,4232.424929
mv_f0_n883,7018.666846,4059.218913
mv_f0_n884,2305.363935,3816.849561
mv_f0_n885,5214.997748,2663.934773
mv_f0_n886,5213.709405,2665.055504
mv_f0_n887,4088.149576,6277.922528
mv_f0_n888,8341.754365,3721.154796
mv_f0_n889,4369.60188,3050.094361
mv_f0_n890,5177.390914,2653.114701
mv_f0_n891,1911.612511,4142.772627
mv_f0_n892,3583.47289,5987.467837
mv_f0_n893,5375.01814,4857.637186
mv_f0_n894,3491.216922,5044.628911
mv_f0_n895,4155.838251,6316.110941
mv_f0_n896,4581.717612,4252.86441
mv_f0_n897,4987.376743,6337.815147
mv_f0_n898,3905.179454,3429.224278
mv_f0_n899,8130.129905,3919.79305
mv_f0_n900,2433.120896,1128.070426
mv_f0_n901,3829.282327,3469.687192
mv_f0_n902,1962.404313,4334.136585
mv_f0_n903,4659.293082,6332.119737
mv_f0_n904,3153.123116,1672.85746
mv_f0_n905,2442.45967,4016.447327
mv_f0_n906,3713.460245,6138.433178
mv_f0_n907,3230.851038,1285.863729
mv_f0_n908,3490.851939,5098.955124
mv_f0_n909,4946.635718,3024.829495
mv_f0_n910,3197.725307,1291.648124
mv_f0_n911,3309.539396,5898.444562
mv_f0_n912,3229.578366,1525.304119
mv_f0_n913,7664.390565,4055.158039
mv_f0_n914,4294.649239,6416.805842
mv_f0_n915,3195.170785,1530.804283
mv_f0_n916,2886.943572,1672.594533
mv_f0_n917,5661.105342,2929.127677
mv_f0_n918,4029.884353,6240.195438
mv_f0_n919,1917.338974,4168.603202
mv_f0_n920,4305.839795,3069.456441
mv_f0_n921,2272.771002,6863.167779
mv_f0_n922,3310.100094,5892.241519
mv_f0_n923,5041.417637,2799.903053
mv_f0_n924,5041.196906,2799.861755
mv_f0_n925,5026.458763,2836.098444
mv_f0_n926,5017.040321,6288.705836
mv_f0_n927,2005.729859,4854.88274
mv_f0_n928,4990.395701,6313.3096
mv_f0_n929,3406.526384,4991.20933
mv_f0_n930,3481.295372,5096.829299
mv_f0_n931,1953.392857,4307.78338
mv_f0_n932,4296.940495,6350.929226
mv_f0_n933,3204.917189,1675.026129
mv_f0_n934,8207.358104,3852.104324
mv_f0_n935,4603.900493,2981.062444
mv_f0_n936,3328.630283,1578.888975
mv_f0_n937,2206.552448,6727.957288
mv_f0_n938,3293.594761,1695.530157
mv_f0_n939,1945.200523,4289.044503
mv_f0_n940,2583.002113,1325.343485
mv_f0_n941,3397.026818,5353.349819
mv_f0_n942,4478.433781,4874.620953
mv_f0_n943,5277.462983,2701.336083
mv_f0_n944,4494.43385,3010.077311
mv_f0_n945,3552.322543,5008.634594
mv_f0_n946,3450.152384,4897.598193
mv_f0_n947,5218.440341,2666.005858
mv_f0_n948,5661.109595,2929.125085
mv_f0_n949,3547.913077,4984.022409
mv_f0_n950,2227.287707,6851.063402
mv_f0_n951,2492.061939,1713.808021
mv_f0_n952,2304.714727,3785.701184
mv_f0_n953,1923.281914,4195.407615
mv_f0_n954,2304.506756,3785.760297
mv_f0_n955,7418.396581,3569.768444
mv_f0_n956,4421.330333,4876.881849
mv_f0_n957,2484.168604,915.820475
mv_f0_n958,3426.141787,4996.494587
mv_f0_n959,7376.961406,3785.275088
mv_f0_n960,3520.270692,5099.039827
mv_f0_n961,3265.185723,5873.876848
mv_f0_n962,3501.861473,5095.972402
mv_f0_n963,3090.901781,5772.520441
mv_f0_n964,3866.911071,6065.576444
mv_f0_n965,3510.144165,412.826331
mv_f0_n966,5213.705823,2665.058581
mv_f0_n967,5056.84797,2803.067984
mv_f0_n968,3857.783877,2105.085963
mv_f0_n969,3321.844044,1597.591088
mv_f0_n970,5116.463854,2822.346172
mv_f0_n971,8284.60718,3846.868625
mv_f0_n972,2227.529257,6800.392284
mv_f0_n973,3413.893916,4996.562608
mv_f0_n974,5125.693885,2780.189847
mv_f0_n975,3424.0388,4953.354066
mv_f0_n976,4926.287521,2947.961297
mv_f0_n977,2269.580032,3806.083906
mv_f0_n978,4722.702356,2964.625526
mv_f0_n979,3272.992254,2116.175049
mv_f0_n980,3301.416823,1664.561387
mv_f0_n981,3391.676001,5902.805539
mv_f0_n982,4305.951951,3069.603821
mv_f0_n983,3272.883904,2115.568689
mv_f0_n984,5322.502802,2735.547198
mv_f0_n985,4319.248405,6395.979038
mv_f0_n986,7047.251255,3958.913515
mv_f0_n987,4251.637271,3085.504601
mv_f0_n988,4226.885653,6474.90432
mv_f0_n989,7045.929557,3960.013516
mv_f0_n990,4743.058807,2586.952405
mv_f0_n991,3911.330896,2251.019287
mv_f0_n992,4135.040981,6021.652553
mv_f0_n993,4692.647603,2626.344785
mv_f0_n994,2498.968533,1577.524825
mv_f0_n995,3344.484588,720.27071
mv_f0_n996,4935.726783,3030.218558
mv_f0_n997,3310.28814,1629.434902
mv_f0_n998,2261.818638,4055.230926
mv_f0_n999,3419.482479,5721.202789
mv_f0_n1000,2034.171665,1744.209638
mv_f0_n1001,3206.274482,1962.12203
mv_f0_n1002,2092.848576,1885.157792
mv_f0_n1003,3429.202775,5789.030489
mv_f0_n1004,4456.180802,4310.561149
mv_f0_n1005,3436.139591,5017.724012
mv_f0_n1006,3277.324487,2115.153597
mv_f0_n1007,8288.181182,3897.788668
mv_f0_n1008,4684.669283,2877.746223
mv_f0_n1009,2641.009751,1641.430681
mv_f0_n1010,3428.914577,794.388817
mv_f0_n1011,1671.887274,1929.719147
mv_f0_n1012,7018.79333,4059.127571
mv_f0_n1013,2027.02131,1935.448081
mv_f0_n1014,8283.022217,3876.897568
mv_f0_n1015,4833.746937,3079.915677
mv_f0_n1016,1834.223744,2115.13328
mv_f0_n1017,2221.287681,4105.84293
mv_f0_n1018,5322.499668,2735.550437
mv_f0_n1019,4977.213419,4880.251329
mv_f0_n1020,4261.702152,6444.557855
mv_f0_n1021,2635.09471,1918.059572
mv_f0_n1022,4808.098069,6296.424302
mv_f0_n1023,2829.574844,5189.423033
mv_f0_n1024,1799.822235,1965.966039
mv_f0_n1025,3436.030345,452.614539
mv_f0_n1026,3416.836844,791.510224
mv_f0_n1027,3440.482346,5153.501833
mv_f0_n1028,4910.832115,3042.171831
mv_f0_n1029,3368.381491,4888.010601
mv_f0_n1030,4538.263232,4866.920464
mv_f0_n1031,3545.882846,4901.199762
mv_f0_n1032,2329.991084,6872.761364
mv_f0_n1033,3554.651633,4900.326499
mv_f0_n1034,5681.363544,6317.543436
mv_f0_n1035,7331.988551,3606.854427
mv_f0_n1036,4961.594368,3014.757819
mv_f0_n1037,3187.401331,3579.119743
mv_f0_n1038,4162.566845,2398.910931
mv_f0_n1039,4704.083375,2847.829994
mv_f0_n1040,3426.002095,5057.244345
mv_f0_n1041,3065.969868,5754.853862
mv_f0_n1042,4845.355002,3074.365954
mv_f0_n1043,5029.205809,4876.447161
mv_f0_n1044,4643.33093,2697.090758
mv_f0_n1045,3383.359197,4813.087007
mv_f0_n1046,4940.326982,4880.197722
mv_f0_n1047,1860.6890760000001,2089.282047
mv_f0_n1048,3224.914813,1220.185022
mv_f0_n1049,4883.054292,6293.655191
mv_f0_n1050,2594.548755,1263.303517
mv_f0_n1051,3842.188584,2895.970567
mv_f0_n1052,3330.136194,925.724197
mv_f0_n1053,3409.433185,5057.325809
mv_f0_n1054,4857.495641,3068.388994
mv_f0_n1055,7046.739947,3958.592196
mv_f0_n1056,4572.705064,4859.81095
mv_f0_n1057,5533.339174,6299.501615
mv_f0_n1058,5588.430973,2851.640161
mv_f0_n1059,3011.797342,3194.004031
mv_f0_n1060,2590.981468,1283.462903
mv_f0_n1061,4865.358754,4304.55196
mv_f0_n1062,3073.252723,5760.641749
mv_f0_n1063,3837.315465,6065.245812
mv_f0_n1064,3915.418361,2887.167649
mv_f0_n1065,3198.414139,2317.8588
mv_f0_n1066,3416.826546,5057.299248
mv_f0_n1067,1786.598174,3727.489177
mv_f0_n1068,2198.393694,6719.437467
mv_f0_n1069,5013.92636,4361.859446
mv_f0_n1070,4630.196247,4854.75924
mv_f0_n1071,7043.871791,3956.788824
mv_f0_n1072,5092.206753,6285.928789
mv_f0_n1073,1795.111419,2067.154102
mv_f0_n1074,3121.177181,5754.493026
mv_f0_n1075,5227.991731,2820.706448
mv_f0_n1076,2053.662235,6629.442542
mv_f0_n1077,4867.525682,3063.450815
mv_f0_n1078,2587.775499,1304.669655
mv_f0_n1079,3050.618643,5779.65854
mv_f0_n1080,4725.325156,2753.701416
mv_f0_n1081,4876.215892,4874.036618
mv_f0_n1082,7335.460024,4556.197066
mv_f0_n1083,3252.171787,5539.4831
mv_f0_n1084,3065.825923,5754.978406
mv_f0_n1085,7045.925975,3960.016593
mv_f0_n1086,5163.756648,6283.285516
mv_f0_n1087,8284.606956,3846.872674
mv_f0_n1088,3823.868379,2170.426351
mv_f0_n1089,4162.566845,2399.355126
mv_f0_n1090,4877.452745,3058.51053
mv_f0_n1091,2466.592526,5455.136461
mv_f0_n1092,4661.720001,4855.472491
mv_f0_n1093,3375.679961,4772.914317
mv_f0_n1094,3629.634048,4892.723183
mv_f0_n1095,3773.535499,2904.222838
mv_f0_n1096,3570.236657,3790.572313
mv_f0_n1097,4670.485653,4337.790135
mv_f0_n1098,1900.592623,1977.598326
mv_f0_n1099,3830.132565,2188.680172
mv_f0_n1100,1174.207037,4819.145107
mv_f0_n1101,4556.787154,4288.301614
mv_f0_n1102,4926.281925,2947.961945
mv_f0_n1103,3185.407367,3767.844154
mv_f0_n1104,2227.36203,6835.517636
mv_f0_n1105,4841.96815,4866.928886
mv_f0_n1106,2724.250429,1737.030711
mv_f0_n1107,3839.950159,2211.949586
mv_f0_n1108,2061.035672,4773.245914
mv_f0_n1109,6613.511299,2832.944689
mv_f0_n1110,3870.222061,2150.497589
mv_f0_n1111,5588.434107,2851.643562
mv_f0_n1112,2217.666443,1892.919662
mv_f0_n1113,3436.626021,4808.11319
mv_f0_n1114,2203.275738,6780.060415
mv_f0_n1115,2389.439293,1870.193284
mv_f0_n1116,4697.518454,4856.282268
mv_f0_n1117,3298.205678,2292.517986
mv_f0_n1118,3178.281748,5637.876137
mv_f0_n1119,4563.32286,4954.55797
mv_f0_n1120,3834.834847,2198.590541
mv_f0_n1121,2842.677431,2152.082322
mv_f0_n1122,5378.76519,4875.977976
mv_f0_n1123,3563.139917,3527.343118
mv_f0_n1124,4998.263432,2830.378345
mv_f0_n1125,3545.938589,4901.041045
mv_f0_n1126,1996.716304,4755.282243
mv_f0_n1127,3549.903235,4877.492582
mv_f0_n1128,3688.309028,5150.560562
mv_f0_n1129,6567.330664,2840.672872
mv_f0_n1130,4807.73899,4858.75322
mv_f0_n1131,3435.521858,441.0111019999999
mv_f0_n1132,3522.951109,4705.241853
mv_f0_n1133,2717.069097,1668.663229
mv_f0_n1134,4278.052122,6353.221542
mv_f0_n1135,3378.148071,4373.980829
mv_f0_n1136,3676.051615,1671.228756
mv_f0_n1137,3675.388192,2918.654359
mv_f0_n1138,4471.644715,2928.627876
mv_f0_n1139,3719.830543,5151.052582
mv_f0_n1140,3175.260692,3897.850859
mv_f0_n1141,6192.375829,2877.285136
mv_f0_n1142,2226.756924,1895.210034
mv_f0_n1143,4733.317803,4857.09253
mv_f0_n1144,5956.747767,3547.936545
mv_f0_n1145,5983.825565,2873.801315
mv_f0_n1146,8485.527906,3582.045951
mv_f0_n1147,2721.855327,1717.090457
mv_f0_n1148,4655.110839,5700.092401
mv_f0_n1149,4660.124935,5334.481873
mv_f0_n1150,6520.754013,2848.354574
mv_f0_n1151,4559.341676,2796.817157
mv_f0_n1152,4769.116257,4857.902145
mv_f0_n1153,3074.61038,2002.7056
mv_f0_n1154,3074.79171,2002.606321
mv_f0_n1155,2717.734647,1696.877301
mv_f0_n1156,3879.828185,6108.371189
mv_f0_n1157,3272.992926,2116.179098
mv_f0_n1158,1792.684276,3741.198288
mv_f0_n1159,6266.994912,2882.180397
mv_f0_n1160,3548.496245,4367.827175
mv_f0_n1161,3178.120118,5637.760177
mv_f0_n1162,3587.761693,4896.758623
mv_f0_n1163,5629.075849,2896.689885
mv_f0_n1164,5294.854008,2760.267887
mv_f0_n1165,5309.8766,3280.200781
mv_f0_n1166,3584.649384,4877.541258
mv_f0_n1167,6301.796272,2884.463643
mv_f0_n1168,4442.722831,2549.574659
mv_f0_n1169,1210.402626,4679.4606
mv_f0_n1170,3536.794381,2409.764872
mv_f0_n1171,3182.318927,3916.701809
mv_f0_n1172,4824.061424,2782.284098
mv_f0_n1173,3917.527616,3289.290199
mv_f0_n1174,3554.138087,2269.898489
mv_f0_n1175,3807.699516,2132.983419
mv_f0_n1176,3870.220717,2150.493702
mv_f0_n1177,1231.02058,4668.759241
mv_f0_n1178,5977.270214,2896.609798
mv_f0_n1179,6384.560229,2870.814859
mv_f0_n1180,3702.863378,2912.718041
mv_f0_n1181,5983.824222,2873.805202
mv_f0_n1182,3702.868975,2912.717393
mv_f0_n1183,3354.148863,4701.794723
mv_f0_n1184,1940.809833,2099.974977
mv_f0_n1185,8441.512717,3620.717477
mv_f0_n1186,4240.009647,4314.451404
mv_f0_n1187,4859.792942,4347.212694
mv_f0_n1188,3234.34221,592.808557
mv_f0_n1189,2842.579685,5617.312033
mv_f0_n1190,4871.498164,2834.799195
mv_f0_n1191,3340.640185,4699.312596
mv_f0_n1192,2739.308923,1682.53016
mv_f0_n1193,3534.379858,2374.044423
mv_f0_n1194,3209.694689,3402.210943
mv_f0_n1195,4816.074598,2699.071948
mv_f0_n1196,2924.517246,1670.537531
mv_f0_n1197,5122.018696,2736.981548
mv_f0_n1198,8154.790858,4027.248774
mv_f0_n1199,4905.860077,4878.981113
mv_f0_n1200,3545.202605,2320.173473
mv_f0_n1201,3148.578687,3410.9541
mv_f0_n1202,3433.200358,1249.577474
mv_f0_n1203,4673.391195,6326.797076
mv_f0_n1204,6731.758956,2725.150153
mv_f0_n1205,3254.238424,680.852967
mv_f0_n1206,3155.199714,5576.887495
mv_f0_n1207,8310.342684,3754.165085
mv_f0_n1208,3914.42552,3331.315009
mv_f0_n1209,3326.463131,4735.322217
mv_f0_n1210,4266.262279,4216.853574
mv_f0_n1211,4531.753885,2516.056956
mv_f0_n1212,3674.18808,2916.163478
mv_f0_n1213,2299.725422,5391.26729
mv_f0_n1214,4696.696423,6315.887443
mv_f0_n1215,4654.280524,5487.718629
mv_f0_n1216,3188.584681,3979.623388
mv_f0_n1217,4769.449787,3054.967184
mv_f0_n1218,8173.177774,3880.228502
mv_f0_n1219,3911.339991,3372.854763
mv_f0_n1220,3449.015626,3991.58654
mv_f0_n1221,3209.689093,3402.211753
mv_f0_n1222,3432.200358,1249.910695
mv_f0_n1223,3265.752241,2503.689717
mv_f0_n1224,3146.921192,5775.814928
mv_f0_n1225,3702.775399,2912.728892
mv_f0_n1226,3289.641615,933.347433
mv_f0_n1227,4277.440971,4881.723989
mv_f0_n1228,3882.073914,382.911567
mv_f0_n1229,2138.949934,4884.455616
mv_f0_n1230,4654.455586,5536.302629
mv_f0_n1231,3355.331764,4366.241957
mv_f0_n1232,3188.353428,3957.686542
mv_f0_n1233,3445.308872,3915.619623
mv_f0_n1234,3355.539735,4364.792133
mv_f0_n1235,3347.033766,1402.227805
mv_f0_n1236,3677.757606,3114.569091
mv_f0_n1237,2531.244697,3855.801918
mv_f0_n1238,6613.471227,2833.223576
mv_f0_n1239,4364.743117,4881.587946
mv_f0_n1240,8377.018594,3453.073169
mv_f0_n1241,2516.629008,5456.500772
mv_f0_n1242,3624.107916,6021.210327
mv_f0_n1243,1793.488203,5529.361873
mv_f0_n1244,3447.23411,3955.082948
mv_f0_n1245,2389.831028,3783.175079
mv_f0_n1246,2810.886018,5680.838029
mv_f0_n1247,3256.786453,1477.598241
mv_f0_n1248,2425.055297,4882.698312
mv_f0_n1249,3270.128435,2359.104532
mv_f0_n1250,6731.764553,2725.150639
mv_f0_n1251,3674.308744,5150.341599
mv_f0_n1252,5041.423009,2799.904025
mv_f0_n1253,3185.347595,3582.590445
mv_f0_n1254,4306.542059,4881.678965
mv_f0_n1255,4707.704613,5533.44816
mv_f0_n1256,5782.107404,2057.292628
mv_f0_n1257,1840.926062,5500.798625
mv_f0_n1258,3329.91482,1416.525543
mv_f0_n1259,7058.889541,3639.350273
mv_f0_n1260,4761.000708,2982.026328
mv_f0_n1261,3130.931644,5694.230105
mv_f0_n1262,3966.029728,2882.499449
mv_f0_n1263,4335.642028,4881.633617
mv_f0_n1264,2883.741857,2067.78993
mv_f0_n1265,3209.919897,3402.178714
mv_f0_n1266,3498.148002,5138.947809
mv_f0_n1267,3281.133324,1457.266858
mv_f0_n1268,4513.792564,4883.317953
mv_f0_n1269,3187.949576,2455.307837
mv_f0_n1270,8485.524324,3582.049029
mv_f0_n1271,2384.442182,3856.682792
mv_f0_n1272,3207.095171,2457.108456
mv_f0_n1273,3395.443198,4874.962355
mv_f0_n1274,3359.785556,4366.576232
mv_f0_n1275,2333.474869,3857.135296
mv_f0_n1276,3073.039604,4853.884513
mv_f0_n1277,5069.176655,2806.063671
mv_f0_n1278,3206.28075,2168.374863
mv_f0_n1279,3652.936001,5151.614009
mv_f0_n1280,6613.51488,2832.94145
mv_f0_n1281,3309.779743,1433.34282
mv_f0_n1282,3421.686876,4913.944187
mv_f0_n1283,1803.882024,4525.973939
mv_f0_n1284,2499.422391,1578.180737
mv_f0_n1285,1911.244477,4671.86684
mv_f0_n1286,3209.914301,3402.179524
mv_f0_n1287,3658.899873,5681.727715
mv_f0_n1288,4957.36265,3010.177885
mv_f0_n1289,3888.021556,403.363283
mv_f0_n1290,3355.540407,4364.788084
mv_f0_n1291,6279.664068,3062.66249
mv_f0_n1292,3523.370968,5138.193097
mv_f0_n1293,3670.672143,2131.092599
mv_f0_n1294,2470.018554,1805.386221
mv_f0_n1295,4926.292222,2807.473168
mv_f0_n1296,6783.242949,2729.513067
mv_f0_n1297,3185.393711,3577.733406
mv_f0_n1298,2892.843531,2022.071244
mv_f0_n1299,733.008351,4381.383644
mv_f0_n1300,6575.692912,2928.767164
mv_f0_n1301,2660.890882,5722.635122
mv_f0_n1302,3438.502709,4996.248091
mv_f0_n1303,3399.060855,4893.844562
mv_f0_n1304,3606.851741,5138.048876
mv_f0_n1305,3148.344272,2912.572776
mv_f0_n1306,4692.679615,2626.178619
mv_f0_n1307,6613.473913,2833.227139
mv_f0_n1308,4751.621666,5937.041271
mv_f0_n1309,3190.720128,4366.256047
mv_f0_n1310,773.024642,4405.779295
mv_f0_n1311,4969.767226,3022.243393
mv_f0_n1312,2480.123142,5485.377079
mv_f0_n1313,3546.960056,5138.730627
mv_f0_n1314,5357.013137,3306.755135
mv_f0_n1315,4939.0779,3013.25932
mv_f0_n1316,1850.946029,3723.8809
mv_f0_n1317,7694.219355,3842.730019
mv_f0_n1318,3861.202405,2265.738661
mv_f0_n1319,1792.684276,3743.063381
