0.74800000
0.69200000
0.60200000
0.43200000
0.34000000
0.32800000
0.31000000
0.33400000
0.33600000
0.28000000
0.33600000
0.29200000
0.30600000
0.21400000
0.23600000
0.46800000
0.30000000
0.28200000
1.01000000
0.52400000
0.56200000
0.21400000
0.50000000
0.35200000
0.80000000
1.19600000
1.29000000
1.70200000
1.48200000
1.63800000
1.32400000
1.38600000
2.18600000
1.49400000
1.47600000
1.39000000
1.44800000
1.30600000
1.34600000
1.63800000
1.60600000
3.32400000
1.98000000
1.60600000
0.86200000
1.56200000
1.26400000
0.70000000
