bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv655_busbar,A,4281,0.4156921938165305,39,17.617105283166325,25.279775383571305,-17.617105283166325
mv_f0_lv59_f0_c0,A,4769,0.4156921938165305,39,17.598245131895847,26.299548276353484,-17.598245131895847
mv_f0_lv59_f0_n0,A,4768,0.4156921938165305,39,17.592383542158714,26.24955966624466,-17.592383542158714
mv_f0_lv59_busbar,A,3685,0.4156921938165305,39,17.590524898885697,26.233706004210063,-17.590524898885697
mv_f0_lv42_f0_c0,A,4587,0.4156921938165305,39,17.55752107769426,24.34781363081273,-17.55752107769426
mv_f0_lv42_f0_n0,A,4586,0.4156921938165305,39,17.548874927717982,24.317354568621276,-17.548874927717982
mv_f0_lv42_busbar,A,3668,0.4156921938165305,39,17.546132107983638,24.30769152598912,-17.546132107983638
mv_f0_lv400_f0_c0,A,8323,0.4156921938165305,39,17.523651866650088,25.471356178763816,-17.523651866650088
mv_f0_lv400_f0_n0,A,8322,0.4156921938165305,39,17.51454685063914,25.449559644932563,-17.51454685063914
mv_f0_lv400_busbar,A,4026,0.4156921938165305,39,17.511658642237762,25.442648365551804,-17.511658642237762
mv_f0_lv605_f0_c1,A,10755,0.4156921938165305,39,17.468750955296326,25.06883055104005,-17.468750955296326
mv_f0_lv605_f0_n1,A,10754,0.4156921938165305,39,17.460446153813187,25.053000263644254,-17.460446153813187
mv_f0_lv605_f0_n0,A,10752,0.4156921938165305,39,17.457811980493982,25.04797955694721,-17.457811980493982
mv_f0_lv605_f0_c0,A,10753,0.4156921938165305,39,17.45753484285039,25.067698386788116,-17.45753484285039
mv_f0_lv605_busbar,A,4231,0.4156921938165305,39,17.455265034852452,25.03671020782736,-17.455265034852452
mv_f0_lv600_f0_c0,A,10741,0.4156921938165305,39,17.45105935762577,24.677089985228083,-17.45105935762577
mv_f0_lv600_f0_n0,A,10740,0.4156921938165305,39,17.444284553115352,24.663359021591873,-17.444284553115352
mv_f0_lv600_busbar,A,4226,0.4156921938165305,39,17.442135410458597,24.659003258050827,-17.442135410458597
mv_f0_lv625_f0_c1,A,10921,0.4156921938165305,39,17.418182729717643,24.826518114496775,-17.418182729717643
mv_f0_lv625_f0_c0,A,10919,0.4156921938165305,39,17.416311391313286,24.812500629293115,-17.416311391313286
mv_f0_lv625_f0_n1,A,10920,0.4156921938165305,39,17.414654179304105,24.814542157566304,-17.414654179304105
mv_f0_lv625_f0_n0,A,10918,0.4156921938165305,39,17.41353489347578,24.810743560748357,-17.41353489347578
mv_f0_lv625_busbar,A,4251,0.4156921938165305,39,17.411534893935634,24.806388065894133,-17.411534893935634
mv_f0_lv542_f0_c1,A,10159,0.4156921938165305,39,17.403846979527735,24.680173858990404,-17.403846979527735
mv_f0_lv542_f0_n1,A,10158,0.4156921938165305,39,17.399666718139706,24.669155069658224,-17.399666718139706
mv_f0_lv542_f0_n0,A,10156,0.4156921938165305,39,17.398340686183836,24.665659859485185,-17.398340686183836
mv_f0_lv542_f0_c0,A,10157,0.4156921938165305,39,17.39760004037043,24.678121111358386,-17.39760004037043
mv_f0_lv542_busbar,A,4168,0.4156921938165305,39,17.397249498940973,24.65821437133025,-17.397249498940973
mv_f0_lv580_f0_c0,A,10551,0.4156921938165305,39,17.313584289037276,25.01089442633231,-17.313584289037276
mv_f0_lv580_f0_n0,A,10550,0.4156921938165305,39,17.311133795354746,24.98345035978555,-17.311133795354746
mv_f0_lv580_busbar,A,4206,0.4156921938165305,39,17.31035631668289,24.97728121267332,-17.31035631668289
mv_f0_lv69_f0_c0,A,4823,0.4156921938165305,39,17.187641690713544,24.491319787783574,-17.187641690713544
mv_f0_lv69_f0_n0,A,4822,0.4156921938165305,39,17.182752670664446,24.475624169266705,-17.182752670664446
mv_f0_lv69_busbar,A,3695,0.4156921938165305,39,17.18120192825443,24.47064622963179,-17.18120192825443
mv_f0_lv503_f0_c0,A,9681,0.4156921938165305,39,17.140503673317433,25.116280252572952,-17.140503673317433
mv_f0_lv503_f0_n0,A,9680,0.4156921938165305,39,17.140035310273582,25.085446070762057,-17.140035310273582
mv_f0_lv503_busbar,A,4129,0.4156921938165305,39,17.139886523005178,25.07567582703425,-17.139886523005178
mv_f0_lv519_f0_c0,A,9961,0.4156921938165305,39,17.121530724442888,23.93207860174365,-17.121530724442888
mv_f0_lv519_f0_n0,A,9960,0.4156921938165305,39,17.118785902702623,23.926549581327382,-17.118785902702623
mv_f0_lv519_busbar,A,4145,0.4156921938165305,39,17.117914589119398,23.924795615541925,-17.117914589119398
mv_f0_lv27_busbar,A,3653,0.4156921938165305,39,17.071261734309278,23.862194002821646,-17.071261734309278
mv_f0_lv27_f0_n0,A,4434,0.4156921938165305,39,17.070203907265736,23.855779412766744,-17.070203907265736
mv_f0_lv27_f0_c0,A,4435,0.4156921938165305,39,17.06686823902432,23.835552751189265,-17.06686823902432
mv_f0_lv324_f0_c0,A,7479,0.4156921938165305,39,17.056214406156055,24.16183218904753,-17.056214406156055
mv_f0_lv324_f0_n0,A,7478,0.4156921938165305,39,17.05546398826181,24.153935815146365,-17.05546398826181
mv_f0_lv324_busbar,A,3950,0.4156921938165305,39,17.05522592692485,24.151430621557544,-17.05522592692485
mv_f0_lv646_f0_c0,A,11113,0.4156921938165305,39,17.046591700883855,24.030414859792383,-17.046591700883855
mv_f0_lv646_f0_n0,A,11112,0.4156921938165305,39,17.045389284985045,24.02831956800985,-17.045389284985045
mv_f0_lv646_busbar,A,4272,0.4156921938165305,39,17.045007825102086,24.02765483664858,-17.045007825102086
mv_f0_lv78_f0_c0,A,4889,0.4156921938165305,39,17.024844737528188,24.000446862470007,-17.024844737528188
mv_f0_lv78_f0_n0,A,4888,0.4156921938165305,39,17.02414265737174,23.999656154538087,-17.02414265737174
mv_f0_lv78_busbar,A,3704,0.4156921938165305,39,17.023919934499425,23.999405313452872,-17.023919934499425
mv_f0_lv265_f0_c1,A,7047,0.4156921938165305,39,16.553243506362843,23.270788689716944,-16.553243506362843
mv_f0_lv265_f0_c0,A,7045,0.4156921938165305,39,16.531112456114847,23.217893454305514,-16.531112456114847
mv_f0_lv265_f0_n1,A,7046,0.4156921938165305,39,16.526859501443827,23.19585490588555,-16.526859501443827
mv_f0_lv265_f0_n0,A,7044,0.4156921938165305,39,16.518490697131444,23.172087328938183,-16.518490697131444
mv_f0_lv265_busbar,A,3891,0.4156921938165305,39,16.506118761281186,23.13379149591199,-16.506118761281186
mv_f0_lv520_f0_c1,A,9965,0.4156921938165305,39,16.128092096981476,24.886318024197813,-16.128092096981476
mv_f0_lv520_f0_n1,A,9964,0.4156921938165305,39,16.108211921457045,24.882261440834267,-16.108211921457045
mv_f0_lv520_f0_c0,A,9963,0.4156921938165305,39,16.10351043419164,24.918182780597267,-16.10351043419164
mv_f0_lv520_f0_n0,A,9962,0.4156921938165305,39,16.101904928442988,24.8809745420218,-16.101904928442988
mv_f0_lv520_busbar,A,4146,0.4156921938165305,39,16.095089877391295,24.86789388555713,-16.095089877391295
mv_f0_lv291_busbar,A,3917,0.4156921938165305,39,15.96523300372583,20.696644901159434,-15.96523300372583
mv_f0_lv291_f0_n0,A,7318,0.4156921938165305,39,15.964892811589724,20.69373605586904,-15.964892811589724
