bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_lv601_busbar,4435,48,11.07603042476162,16.127955875749134,-11.07603042476162,0.11534420934602445,0.1699702296055804
mv_f0_lv376_f0_c2,9935,48,11.07558502592156,15.727221238341428,-11.07558502592156,0.11602036358104266,0.16461367100197477
mv_f0_lv353_f0_n0,9502,48,11.075439563997376,16.527049069850033,-11.075439563997376,0.11550050671265612,0.17473836331855552
mv_f0_lv498_f0_n0,11492,48,11.07493229572431,16.50173067663573,-11.07493229572431,0.11536268102853249,0.17458618628038336
mv_f0_lv352_busbar,4186,48,11.074462840045433,16.412933485177074,-11.074462840045433,0.1151258343563456,0.1730370955726943
mv_f0_lv347_busbar,4181,48,11.07408290923029,16.498770272423325,-11.07408290923029,0.11561484349108464,0.17489786222400228
mv_f0_lv347_f0_n0,9338,48,11.073750293535463,16.49853601288108,-11.073750293535463,0.11561076466276184,0.17489461224295155
mv_f0_lv376_f0_n2,9934,48,11.073574746912968,15.720759620616269,-11.073574746912968,0.11600821706886005,0.1645498085856174
mv_f0_lv347_f0_c0,9339,48,11.072635891455738,16.49772369375329,-11.072635891455738,0.11559721935317983,0.17488358474612975
mv_f0_lv485_f0_c0,11339,48,11.072531485622116,16.66156344525538,-11.072531485622116,0.11534971872082145,0.1762942572390811
mv_f0_lv586_f0_c1,12673,48,11.07152117637699,16.45863062264894,-11.07152117637699,0.11497887989995326,0.17285127233733288
mv_f0_lv314_busbar,4148,48,11.071175878245052,16.505186246471,-11.071175878245052,0.11554132686950751,0.17492452091466748
mv_f0_lv314_f0_n0,8998,48,11.070440423189687,16.50484963059341,-11.070440423189687,0.11553234694806253,0.17491970166430715
mv_f0_lv324_busbar,4158,48,11.069245328068407,16.475058792626626,-11.069245328068407,0.11456924262983403,0.17122421289172662
mv_f0_lv513_busbar,4347,48,11.06902613806617,16.41423097119976,-11.06902613806617,0.11514093448563319,0.17302681905690165
mv_f0_lv352_f0_n0,9500,48,11.068678029981351,16.404978685250438,-11.068678029981351,0.11505464649579737,0.17293207724900728
mv_f0_lv601_f0_n0,12744,48,11.068677707982394,16.10723880720516,-11.068677707982394,0.11525276423956643,0.16970630170141865
mv_f0_lv353_f0_c0,9503,48,11.068004384386095,16.513931571879905,-11.068004384386095,0.11540945785403922,0.17456366934411394
mv_f0_lv314_f0_c0,8999,48,11.06796291799912,16.50364218297592,-11.06796291799912,0.11550237408433024,0.17490295992723548
mv_f0_lv376_f0_n1,9932,48,11.066863523258613,15.69573309553773,-11.066863523258613,0.11599499016700215,0.1643980904750939
mv_f0_lv376_f0_c1,9933,48,11.066326365977275,15.693272208690857,-11.066326365977275,0.11598712559756603,0.16436359241350806
mv_f0_lv586_f0_c0,12671,48,11.065108775625328,16.423814652395464,-11.065108775625328,0.11489776775793466,0.17239550864977804
mv_f0_lv601_f0_c0,12745,48,11.06319764220982,16.08507046354224,-11.06319764220982,0.11518591029831234,0.16942612195688056
mv_f0_lv601_f0_n1,12746,48,11.062994612302937,16.093482348265557,-11.062994612302937,0.11518183683575829,0.16953060530883057
mv_f0_lv512_busbar,4346,48,11.062204501126253,16.504671669870323,-11.062204501126253,0.11541589385246902,0.17475230588693524
mv_f0_lv376_f0_c0,9931,48,11.062143096177921,15.673900449214297,-11.062143096177921,0.11599788146724421,0.16427579069946752
mv_f0_lv571_busbar,4405,48,11.060958800048256,16.614751074334606,-11.060958800048256,0.11519679551245404,0.17496653999659972
mv_f0_lv376_f0_n0,9930,48,11.060368157419717,15.671698471650068,-11.060368157419717,0.11598483374922897,0.1642598024498354
mv_f0_lv230_busbar,4064,48,11.059755067307501,16.41051820795413,-11.059755067307501,0.11527937193023069,0.17350860177858096
mv_f0_lv324_f0_n0,9124,48,11.059487183363023,16.45009089434579,-11.059487183363023,0.11444791203726441,0.17089461675852768
mv_f0_lv571_f0_n0,12594,48,11.059286506392558,16.61079785958948,-11.059286506392558,0.11517602732667002,0.1749125541734965
mv_f0_lv513_f0_n0,11646,48,11.059023375212169,16.396801552259284,-11.059023375212169,0.11501703083536378,0.17279568274861024
mv_f0_lv512_f0_n0,11644,48,11.059022771197482,16.500063508345384,-11.059022771197482,0.11537687550813652,0.17469001406274898
mv_f0_lv322_busbar,4156,48,11.057959576182364,16.49133440597996,-11.057959576182364,0.11523010648581909,0.1743245416418493
mv_f0_lv230_f0_n0,7186,48,11.057886654695048,16.407225513803283,-11.057886654695048,0.11525636345924688,0.17346533670050568
mv_f0_lv498_f0_c0,11493,48,11.057833256585985,16.489290246785995,-11.057833256585985,0.11515464998853416,0.17441819538177517
mv_f0_lv324_f0_n1,9126,48,11.056174776782306,16.444565272411065,-11.056174776782306,0.11440698177623931,0.17082050043314845
mv_f0_lv513_f0_n1,11648,48,11.054445052594843,16.388107219702274,-11.054445052594843,0.1149598276225942,0.17267928567454782
mv_f0_lv571_f0_c0,12595,48,11.053711303766201,16.597246326888076,-11.053711303766201,0.11510740711392109,0.17473094510063347
mv_f0_lv376_busbar,4210,48,11.053191624317174,15.646855011369379,-11.053191624317174,0.11596961739218999,0.16411543576708343
mv_f0_lv322_f0_n0,9088,48,11.052284526367425,16.48277119826514,-11.052284526367425,0.11515994331188854,0.17420902120832482
mv_f0_lv230_f0_c0,7187,48,11.051581162793779,16.396407287302548,-11.051581162793779,0.11517950511073337,0.17332434078044656
mv_f0_lv186_busbar,4020,48,11.049720657692541,16.657403053980154,-11.049720657692541,0.11467549059657405,0.17558510059526922
mv_f0_lv352_f0_c0,9501,48,11.049293291035568,16.378618567530875,-11.049293291035568,0.11481847729310242,0.17258763916567488
mv_f0_lv512_f0_c0,11645,48,11.048520332342827,16.484498515355135,-11.048520332342827,0.11524901287110145,0.17448271244204794
mv_f0_lv324_f0_c1,9127,48,11.045021573764979,16.425654610025532,-11.045021573764979,0.11427068206890874,0.17057144834118243
mv_f0_lv572_busbar,4406,48,11.044519580091938,16.487194529756415,-11.044519580091938,0.11475777670942337,0.1736519285494108
mv_f0_lv601_f0_c1,12747,48,11.043956001935323,16.049268179855023,-11.043956001935323,0.1149468007884384,0.16896816873614195
