phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
a,mv_f0_l1129,1129,0,,,,
a,mv_f0_l113,113,0,,,,
a,mv_f0_l1130,1130,0,,,,
a,mv_f0_l1131,1131,0,,,,
a,mv_f0_l1132,1132,0,,,,
a,mv_f0_l1133,1133,0,,,,
a,mv_f0_l1134,1134,0,,,,
a,mv_f0_l1135,1135,0,,,,
a,mv_f0_l1136,1136,0,,,,
a,mv_f0_l1137,1137,0,,,,
a,mv_f0_l1138,1138,0,,,,
a,mv_f0_l1139,1139,0,,,,
a,mv_f0_l114,114,48,0.3313348102989336,0.3555242058847337,0.6734632801636113,-0.3313348102989336
a,mv_f0_l1140,1140,0,,,,
a,mv_f0_l1141,1141,0,,,,
a,mv_f0_l1142,1142,0,,,,
a,mv_f0_l1143,1143,0,,,,
a,mv_f0_l1144,1144,0,,,,
a,mv_f0_l1145,1145,0,,,,
a,mv_f0_l1146,1146,0,,,,
a,mv_f0_l1147,1147,0,,,,
a,mv_f0_l1148,1148,0,,,,
a,mv_f0_l1149,1149,0,,,,
a,mv_f0_l115,115,0,,,,
a,mv_f0_l1150,1150,0,,,,
a,mv_f0_l1151,1151,0,,,,
a,mv_f0_l1152,1152,0,,,,
a,mv_f0_l1153,1153,0,,,,
a,mv_f0_l1154,1154,0,,,,
a,mv_f0_l1155,1155,0,,,,
a,mv_f0_l1156,1156,0,,,,
a,mv_f0_l1157,1157,0,,,,
a,mv_f0_l1158,1158,0,,,,
a,mv_f0_l1159,1159,0,,,,
a,mv_f0_l116,116,0,,,,
a,mv_f0_l1160,1160,0,,,,
a,mv_f0_l1161,1161,0,,,,
a,mv_f0_l1162,1162,0,,,,
a,mv_f0_l1163,1163,0,,,,
a,mv_f0_l1164,1164,0,,,,
a,mv_f0_l1165,1165,0,,,,
a,mv_f0_l1166,1166,0,,,,
a,mv_f0_l1167,1167,0,,,,
a,mv_f0_l1168,1168,0,,,,
a,mv_f0_l1169,1169,0,,,,
a,mv_f0_l117,117,0,,,,
a,mv_f0_l1170,1170,0,,,,
a,mv_f0_l1171,1171,0,,,,
a,mv_f0_l1172,1172,0,,,,
a,mv_f0_l1173,1173,0,,,,
a,mv_f0_l1174,1174,0,,,,
a,mv_f0_l1175,1175,0,,,,
a,mv_f0_l1176,1176,48,0.032322104832526316,0.03947665918386751,0.09271963702413222,0.022776266363710468
a,mv_f0_l1177,1177,0,,,,
a,mv_f0_l1178,1178,0,,,,
a,mv_f0_l1179,1179,0,,,,
a,mv_f0_l118,118,0,,,,
a,mv_f0_l1180,1180,0,,,,
a,mv_f0_l1181,1181,0,,,,
a,mv_f0_l1182,1182,0,,,,
a,mv_f0_l1183,1183,0,,,,
a,mv_f0_l1184,1184,0,,,,
a,mv_f0_l1185,1185,0,,,,
a,mv_f0_l1186,1186,0,,,,
a,mv_f0_l1187,1187,48,0.03527809302557964,0.04290399375693037,0.099655560856997,0.027903407672411066
a,mv_f0_l1188,1188,0,,,,
