phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
a,mv_f0_lv_toscana/eastern_ridg,236,0,,,,
a,mv_f0_lv_trophis_pascal,536,0,,,,
a,mv_f0_lv_tuxworth_moxham,356,48,1.8846244815306206,1.9295112309608058,2.6204361033119747,1.8846244815306206
a,mv_f0_lv_valley_1_eastern,248,0,,,,
a,mv_f0_lv_valley_1_william,32,0,,,,
a,mv_f0_lv_valley_fina,182,0,,,,
a,mv_f0_lv_valley_outlook,179,0,,,,
a,mv_f0_lv_valley_william,97,0,,,,
a,mv_f0_lv_wallan_caladenia_2n,691,0,,,,
a,mv_f0_lv_wallan_commercial,293,0,,,,
a,mv_f0_lv_wallan_fir,113,0,,,,
a,mv_f0_lv_wallan_gas_&_fuel,183,0,,,,
a,mv_f0_lv_wallan_glenburnie,61,0,,,,
a,mv_f0_lv_wallan_p33_merriang,362,0,,,,
a,mv_f0_lv_wallan_rly_station,433,0,,,,
a,mv_f0_lv_wallan_sewer_pump,437,0,,,,
a,mv_f0_lv_wallan_walnut,265,0,,,,
a,mv_f0_lv_wallan_whitt_p14,571,0,,,,
a,mv_f0_lv_wallara_water_buklnd,18,0,,,,
a,mv_f0_lv_wandong_plaza,444,0,,,,
a,mv_f0_lv_wandong_union,573,0,,,,
a,mv_f0_lv_wildwood_aqueduct,672,0,,,,
a,mv_f0_lv_wildwood_p22a,214,0,,,,
a,mv_f0_lv_wildwood_p9_wal-whit,700,0,,,,
a,mv_f0_lv_william_heytesbury,522,0,,,,
a,mv_f0_lv_willow_black_flat,352,0,,,,
a,mv_f0_lv_wills_-_475680,168,0,,,,
a,mv_f0_lv_wills_31682,180,0,,,,
a,mv_f0_lv_woodlands_912095,535,0,,,,
a,mv_f0_lv_yan_yean_tarago,227,0,,,,
b,mv_f0_lv_arno_valley,261,0,,,,
b,mv_f0_lv_balmain_blue_lake,409,0,,,,
b,mv_f0_lv_barro_3e_donnybrook,467,0,,,,
b,mv_f0_lv_barro_donnybrook,269,0,,,,
b,mv_f0_lv_bells_eltes,618,48,1.327289455562319,1.7354840609942925,3.853294216755316,-1.3030061944821414
b,mv_f0_lv_black_flat_northwood,515,0,,,,
b,mv_f0_lv_blue_lake_buckland,68,0,,,,
b,mv_f0_lv_bosco_plenty_valley,234,0,,,,
b,mv_f0_lv_broadford_gulli,79,0,,,,
b,mv_f0_lv_broadford_wallan_402,60,0,,,,
b,mv_f0_lv_broadford_wandongstn,141,0,,,,
b,mv_f0_lv_budd_william,359,0,,,,
